4	2006	1.4	-1.8	-0.1	1.02	0.02856	30	30	30	0	0.5	-0.1	1	-1.5	-1.8	0.88	146.8588676	21.36756536	2.5
5	2006	1.7	-1.1	0.8	0.25	0.02828	30	30	30	0	-0.5	0.9	1.1	1.3	-1.1	0.97	76.11325812	11.07427181	2.5
6	2006	2.7	1.1	1.8	0	0.02269	30	30	30	0	1.3	1.6	2.3	1.6	1.1	0.92	97.37941277	14.16843941	2.5
7	2006	1.6	-0.7	1	2.29	0.0263	30	30	30	0	1.6	1.3	1.1	1.4	-0.7	0.86	267.496306	38.91998418	2.5
8	2006	-0.3	-3	-1.4	0.25	0.02507	30	30	30	0	-0.7	-1.5	-0.7	-1.9	-3	0.93	377.5990466	54.93963315	2.5
9	2006	0.5	-3.1	-1	1.02	0.02991	30	30	30	0	-2.4	-2.4	-0.6	0.2	-3.1	0.95	284.1007834	41.33589043	2.5
10	2006	2.4	0.5	1.4	5.33	0.02506	30	30	30	0	0.5	1.3	1.9	1.5	0.5	0.92	210.2431845	30.58981089	2.5
11	2006	2.4	-1.1	0.4	1.02	0.03254	30	30	30	0	1.6	0.8	0.3	-0.1	-1.1	0.86	122.7141274	17.85457141	2.5
12	2006	0.8	-1.3	-0.6	0.51	0.02405	30	30	30	0	-1.1	-1.2	0	-0.9	-1.3	0.99	415.2460104	60.41716388	2.5
13	2006	2.9	0.1	1.6	1.02	0.03164	30	30	30	0	0.1	1.3	2.1	1.6	0.1	0.87	95.37250937	13.87644043	2.5
14	2006	2.5	-0.5	1.3	1.78	0.03258	30	30	30	0	1.7	1.7	2.2	0.7	-0.5	0.75	94.91607758	13.81003085	2.5
15	2006	-0.5	-3.8	-2.8	0.25	0.02713	30	30	30	0	-0.5	-3.1	-2.9	-3.3	-3.8	0.77	278.2176008	40.47990339	2.5
16	2006	-1.1	-5.3	-2.9	0.76	0.03073	30	30	30	0	-2.8	-3.9	-2.7	-2.9	-5.3	0.93	222.7228601	32.40556972	2.5
17	2006	1	-1	0.3	3.56	0.02606	30	30	30	0	-1.1	-0.1	0.9	0.6	-1	0.89	131.4683549	19.12828768	2.5
18	2006	0.9	-2.4	-0.8	0.25	0.0318	30	30	30	0	-0.3	-1	0.2	-2.2	-2.4	0.86	139.5282239	20.30097667	2.5
19	2006	-0.5	-1.7	-1.1	0.76	0.01906	30	30	30	0	-1.2	-1.1	-0.9	-1.5	-1.7	0.99	137.6832226	20.03253401	2.5
20	2006	-0.5	-1.7	-1	2.03	0.01941	30	30	30	0	-0.9	-1.3	-0.9	-0.5	-1.7	0.89	123.0040604	17.89675587	2.5
21	2006	0.1	-5.1	-2.2	0	0.03798	30	30	30	0	-1.7	-2.8	-0.9	-2	-5.1	0.67	495.82351	72.14097068	2.5
22	2006	-0.9	-4.8	-1.9	0.51	0.03395	30	30	30	0	-4.8	-2.4	-1.3	-1.6	-4.8	0.92	131.0134471	19.06209983	2.5
23	2006	1.3	-1.9	-0.7	0	0.03349	30	30	30	0	-1.1	-1.8	0.9	-0.8	-1.9	0.9	176.2555008	25.64469546	2.5
24	2006	1.4	-1.3	0.1	0	0.03262	30	30	30	0	-1	-0.7	1.2	0.8	-1.3	0.87	196.736773	28.62466479	2.5
25	2006	1.4	-1.2	-0.1	0	0.03207	30	30	30	0	0.3	0	1.4	-1.1	-1.2	0.67	142.1958854	20.68911416	2.5
26	2006	0	-5	-1.8	0.25	0.04075	30	30	30	0	-0.6	-1.5	-0.5	-2.1	-5	0.69	119.2702601	17.3534981	2.5
27	2006	-1.2	-3.8	-1.9	1.78	0.02959	30	30	30	0	-3.6	-2.2	-1.4	-1.6	-3.8	0.94	271.8614546	39.55510142	2.5
